3935382NOCTE                                       10 mg comp.x 30         00007800NNBag¢            00001233520160414403020212554807790375261993003010SNN00
6025421NOCTE SUBLINGUAL                            10 mg comp.subl.x 30    00014065NNBag¢            00002358720160414403020214635007790375000240003010SNN00
5701133NOVO HUMORAP                                10 mg comp.rec.x 28     00025000NNBag¢            00004438320160414A03020214183307790375266523002810SNN00
5701263NOVO HUMORAP                                20 mg comp.rec.x 28     00050000NNBag¢            00008354220160414A03020214183207790375266530002810SNN00
2819572OCTANYL                                     6 mg comp.x 50          00005512NNBag¢            00001857220160414403020210101007790375001322005010SNN00
3019454PANTOMICINA                                 E.S.200 mg susp.x 100 ml00006228NNBag¢            00001025120160414003020210994707790375000578000110SNN00
3019533PANTOMICINA                                 E.S.400 mg susp.x 60 ml 00006500NNBag¢            00001173820160414003020210324007790375000585000110SNN00
2724273PANTOMICINA                                 E.S.500 mg comp.x 16    00006000NNBag¢            00001054520160414003020211198607790375000592001630SNN00
2724274PANTOMICINA                                 E.S.500 mg comp.x 8     00003550NNBag¢            00000584520160414003020212045707790375000608000810SNN00
5381972PARKINEL                                    100 mg/25 mg comp.x 30  00005792NNBag¢            00000999220160414002060213650907790375261566003010SNN00
3543741PARKINEL                                    250 mg/25 mg comp.x 30  00009010NNBag¢            00001470120160414002060213651007790375261559003010SNN00
0105701PEN DI BEN                                  1200000 UI iny.f.a.x 1  00003998NNBag¢            00000957920160414003080210101207790375001346000160SNN00
0105881PEN DI BEN                                  2400000 UI iny.f.a.x 1  00009500NNBag¢            00001581520160414003080210101307790375001353000160SNN00
2697477PLENACOR                                    100 mg comp.x 60        00008562NNBag¢            00001333320160414002060213543507790375261702006040SNN00
4085516PLENACOR                                    25 mg comp.x 30         00002578NNBag¢            00000368720160414002060213543007790375261634003010SNN00
4085513PLENACOR                                    25 mg comp.x 40         00002722NNBag¢            00000424120160414002060211778907790375002244004020SNN00
4085517PLENACOR                                    25 mg comp.x 60         00004638NNBag¢            00000722320160414002060213543107790375261641006050SNN00
3825318PLENACOR                                    50 mg comp.x 30         00002571NNBag¢            00000689620160414002060213543207790375261665003010SNN00
3825313PLENACOR                                    50 mg comp.x 40         00004175NNBag¢            00000596420151204002060211457307790375002114004020SNN00
3825319PLENACOR                                    50 mg comp.x 60         00007379NNBag¢            00001376620160414002060213543307790375261672006050SNN00
5504132PRENOLONE                                   gts.x 15 ml             00003786NNBag¢            00000610220151103002020213826207790375265601000110SNN00
5208263ROSUVAST                                    10 mg comp.x 14         00011769NNBag¢            00001941120160414002020213996807790375265731001410SNN00
5208262ROSUVAST                                    10 mg comp.x 28         00021500NNBag¢            00004110820160414002020213332507790375261245002820SNN00
5208266ROSUVAST                                    10 mg comp.x 56         00043790NNBag¢            00007143220160414002020214656207790375000271005650SNN00
5208312ROSUVAST                                    20 mg comp.x 28         00036928NNBag¢            00007404520160414002020213332607790375261252002810SNN00
5208472ROSUVAST                                    40 mg comp.x 28         00060601NNBag¢            00008884020160414002020213332707790375261269002810SNN00
5421712ROSUVAST                                    5 mg comp.x 28          00016609NNBag¢            00003535720160414002020213701707790375262327002810SNN00
3063171SEPTICIDE                                   500 mg comp.x 10        00010500NNBag¢            00001987020160414002080210165007790375001445001010SNN00
2108231SEPTILISIN                                  500 mg comp.x 16        00006049NNBag¢            00000848720160414003080210102507790375001476001630SNN00
2108232SEPTILISIN                                  500 mg comp.x 8         00003585NNBag¢            00000613720160414003080211845807790375262679000810SNN00
2791761SEPTILISIN                                  500 mg susp.x 60 ml     00005781NNBag¢            00001197020160414003080210102607790375001483000110SNN00
2791762SEPTILISIN                                  500 mg susp.x 90 ml     00007227NNBag¢            00001312420160414003080211846007790375261337000130SNN00
0270713SEPTILISIN DUO                              1000 mg comp.x 14       00013200NNBag¢            00002180520160414003080213825807790375262600001410SNN00
3785141TENUALAX                                    jbe.x 120 ml            00004698NNBag¢            00000586020151103002020211522907790375002091000110SNN00
2766354TRANQUINAL                                  0.25 mg comp.x 100      00003260NNBag¢            00000501520151103403020212464507790375251086010030SNN00
2766353TRANQUINAL                                  0.25 mg comp.x 50       00002700NNBag¢            00000445620160414403020211722807790375002206005010SNN00
4817391TRANQUINAL                                  0.5 mg comp.subl.x 15   00001686NNBag¢            00000282620160414403020212802807790375251666001510SNN00
4817392TRANQUINAL                                  0.5 mg comp.subl.x 30   00003568NNBag¢            00000904120160414403020212802907790375251673003030SNN00
2766434TRANQUINAL                                  0.5 mg comp.x 100       00007780NNBag¢            00001304620160414403020212464607790375251093010040SNN00
2766432TRANQUINAL                                  0.5 mg comp.x 30        00002300NNBag¢            00000507520160414403020213148607790375003074003010SNN00
2766433TRANQUINAL                                  0.5 mg comp.x 50        00003714NNBag¢            00000540720160414403020210103307790375001513005020SNN00
2766435TRANQUINAL                                  0.5 mg comp.x 60        00004000NNBag¢            00000924520160414403020214983707790375003395006050SNN00
2766514TRANQUINAL                                  1 mg comp.x 100         00013147NNBag¢            00002204720160414403020212464707790375251109010040SNN00
2766512TRANQUINAL                                  1 mg comp.x 30          00003300NNBag¢            00000847820160414403020213148907790375003081003010SNN00
2766513TRANQUINAL                                  1 mg comp.x 50          00007397NNBag¢            00001483220160414403020210103407790375001520005020SNN00
2766515TRANQUINAL                                  1 mg comp.x 60          00006500NNBag¢            00001675220160414403020214983807790375003401006050SNN00
5465134TRANQUINAL                                  1 mg/ml sol.x 30 ml     00002884NNBag¢            00000483720160414403020213791107790375262457000110SNN00
2766694TRANQUINAL                                  2 mg comp.x 100         00022790NNBag¢            00003821720160414403020212464807790375253103010040SNN00
2766692TRANQUINAL                                  2 mg comp.x 30          00005500NNBag¢            00001239220160414403020213149007790375253080003010SNN00
2766693TRANQUINAL                                  2 mg comp.x 50          00010936NNBag¢            00002065120160414403020210877407790375253097005020SNN00
2766695TRANQUINAL                                  2 mg comp.x 60          00011500NNBag¢            00002474720160414403020214983907790375003388006050SNN00
2117982TRIFACILINA                                 1000 mg comp.x 16       00014860NNBag¢            00002286120160318003080210104307790375001612001630SNN00
2117981TRIFACILINA                                 1000 mg comp.x 8        00004797NNBag¢            00001007520160414003080210104207790375001605000810SNN00
0106371TRIFACILINA                                 1000mg iny.liof.x1+solv.00002274NNBag¢            00000507420160414003080210104407790375001629000160SNN00
1538912TRIFACILINA                                 500 mg comp.x 16        00005333NNBag¢            00001404620160414003080210104707790375001582001610SNN00
0106291TRIFACILINA                                 500 mg iny.liof.x1+solv.00002099NNBag¢            00000322920151103003080210105007790375001599000160SNN00
1757382TRIFACILINA FORTE                           jbe.x 120 ml            00006819NNBag¢            00001111920160414003080210103907790375001575000110SNN00
2711562TRIFAMOX                                    1000 mg comp.x 16       00012973NNBag¢            00002438320160414003080210106407790375001773001630SNN00
2711561TRIFAMOX                                    1000 mg comp.x 8        00005000NNBag¢            00000476120151103003080210106307790375001766000810SNN00
2712471TRIFAMOX                                    1000 mg iny.x 1         00001946NNBag¢            00000323020151103003080210106507790375001780000160SNN00
2711982TRIFAMOX                                    250 mg jbe.x 120 ml     00004146NNBag¢            00000941920160414003080210105707790375001704000110SNN00
5688713TRIFAMOX                                    500 mg comp.mast.x 21   00005000NNBag¢            00000801420151204003080214158907790375266479002110SNN00
2172332TRIFAMOX                                    500 mg comp.x 16        00003322NNBag¢            00000691220160414003080210105907790375001728001620SNN00
2172333TRIFAMOX                                    500 mg comp.x 21        00005000NNBag¢            00000960820160414003080212001007790375250430002150SNN00
2172331TRIFAMOX                                    500 mg comp.x 8         00001667NNBag¢            00000178220151103003080210105807790375001711000810SNN00
2712391TRIFAMOX                                    500 mg iny.x 1          00001377NNBag¢            00000211820151103003080210106207790375001735000160SNN00
2712052TRIFAMOX                                    500 mg jbe.x 120 ml     00007009NNBag¢            00001457620160414003080210106107790375001759000130SNN00
2712051TRIFAMOX                                    500 mg jbe.x 60 ml      00002567NNBag¢            00000705120160414003080210106007790375001742000110SNN00
3721282TRIFAMOX                                    750 mg comp.x 16        00006496NNBag¢            00001102220160414003080211349107790375245276001610SNN00
5688842TRIFAMOX DUO                                875 mg comp.mast.x 14   00007000NNBag¢            00000966520160414003080214159707790375266486001410SNN00
4684481TRIFAMOX DUO                                875 mg comp.x 14        00007000NNBag¢            00001073820160414003080212570807790375251260001410SNN00
4738352TRIFAMOX DUO                                susp.x 50 ml            00006537NNBag¢            00001066120160414003080212625507790375251284000110SNN00
4738354TRIFAMOX DUO                                susp.x 90 ml            00011542NNBag¢            00001882220160414003080212625607790375251291000130SNN00
3009891TRIFAMOX IBL                                1000 mg comp.x 8        00008979NNBag¢            00001381420151204003080210107607790375001926000810SNN00
3009971TRIFAMOX IBL                                250 mg jbe.x 60 ml      00003127NNBag¢            00000537520151103003080210107307790375001858000110SNN00
3009711TRIFAMOX IBL                                500 mg comp.x 8         00004477NNBag¢            00000688820151103003080210107507790375001872000810SNN00
3010022TRIFAMOX IBL                                500 mg jbe.x 120 ml     00011842NNBag¢            00001821920151103003080211000307790375001902000130SNN00
4736611TRIFAMOX IBL DUO                            20 g susp.x 30 ml       00009060NNBag¢            00001477520160414003080212636107790375251420000110SNN00
4736613TRIFAMOX IBL DUO                            20 g susp.x 60 ml       00016555NNBag¢            00002699720160414003080212636207790375251437000130SNN00
4718392TRIFAMOX IBL DUO                            875 mg comp.x 14        00012807NNBag¢            00002088520160414003080212635607790375251376001410SNN00
5034143TROKEN                                      75 mg comp.x 15         00016901NNBag¢            00004030820160414002020214914207795378005087001520SNN00
5034144TROKEN                                      75 mg comp.x 30         00037000NNBag¢            00008110420160414002020214914307795378005094003050SNN00
0675136TRYPTANOL                                   25 mg comp.x 100        00013037NNBag¢            00002043920160414403020210540907790375003265010030SNN00
0675137TRYPTANOL                                   25 mg comp.x 30         00005800NNBag¢            00000702920160414403020213908207790375003272003010SNN00
6304001TRYPTANOL                                   75 mg comp.x 30         00006965NNBag¢            00001637920160414403020215060607790375003623003010SNN00
4319824ULCOZOL                                     10 mg caps.x 30         00009500NNBag¢            00001695820160414002020214973407790375003319003010SNN00
5003612ULCOZOL                                     10 mg comp.x 28         00008101NNBag¢            00001646920160414002020213070707790375251994002810SNN00
3149064ULCOZOL                                     20 mg caps.x 15         00005508NNBag¢            00001666620160414002020214973507790375003326001520SNN00
3149065ULCOZOL                                     20 mg caps.x 30         00012300NNBag¢            00003169420160414002020214973607790375003333003040SNN00
4952691ULCOZOL                                     20 mg comp.x 14         00005508NNBag¢            00001692520160414002020213070807790375251901001410SNN00
4952692ULCOZOL                                     20 mg comp.x 28         00013800NNBag¢            00003646220160414002020213070907790375251918002820SNN00
3149143ULCOZOL                                     30 mg caps.x 28         00023401NNBag¢            00003672120160414002020213874107790375265618002810SNN00
3149222ULCOZOL                                     40 mg caps.x 14         00014127NNBag¢            00002745120160414002020211433607790375245504001410SNN00
3149223ULCOZOL                                     40 mg caps.x 28         00030800NNBag¢            00005612720160318002020214259507790375002374002830SNN00
5025342ULCOZOL                                     40 mg comp.x 28         00030800NNBag¢            00005463120160318002020214330507790375267247002810SNN00
6369267ULCOZOL CDO 20                              20mg comp.desint.oralx3000012300NNBag¢            00003953520160414002020215204907790375003746003050SNN00
9944123ULDORAL 40                                  40 mg comp.x 15         00008300NNBag¢            0000038932015110300200021441230             001510SNN00
9944124ULDORAL 40                                  40 mg comp.x 30         00014500NNBag¢            0000073902015110300200021441240             003030SNN00
0706651UROSEPTAL                                   comp.x 10               00004382NNBag¢            00000665420151103002080213071007790375252106001010SNN00
0706652UROSEPTAL                                   comp.x 20               00009564NNBag¢            00002153220160414002080210341707790375002022002030SNN00
3177441VIXCEF                                      400 mg comp.x 6         00028759NNBag¢            00004822620160414003080210491907790375002039000610SNN00
3177522VIXCEF                                      susp.x 30 ml            00005200NNBag¢            00001739320160414003080210498007790375002046000110SNN00
3177523VIXCEF                                      susp.x 60 ml            00010000NNBag¢            00003286120160414003080210503607790375002053000130SNN00
6060711ZERODOL                                     10 mg comp.subl.x 10    00006542NNBag¢            00001335220160414002020214687607790375001001001010SNN00
6060551ZERODOL                                     10 mg comp.x 10         00004224NNBag¢            00000987120160414002020214687407790375000929001010SNN00
6060681ZERODOL                                     20 mg comp.x 10         00006977NNBag¢            00001422120160414002020214687507790375000981001010SNN00
4664003AZIBIOTIC 500                               comp.rec.ran.x 3        00004959NNBaliarda        00000996520160412003080234136407795338016054000310SNN00
4664005AZIBIOTIC 500                               comp.rec.ran.x 5        00005526NNBaliarda        00001195520160412003080234136507795338016061000520SNN00
4664007AZIBIOTIC 500                               comp.rec.ran.x 7        00008573NNBaliarda        00001668020160412003080234136607795338016078000750SNN00
5323423BALIGLUC 500                                500 mg comp.rec.ran.x 3000003300NNBaliarda        00000386720160412002040233702807795338015514003010SNN00
5323426BALIGLUC 500                                500 mg comp.rec.ran.x 6000007000NNBaliarda        00001047420160412002040233702907795338015521006030SNN00
5544133BALIGLUC AP 1000                            comp.rec.lib.prol.x 30  00010800NNBaliarda        00001577320160412002040233946007795338015835003010SNN00
5544136BALIGLUC AP 1000                            comp.rec.lib.prol.x 60  00020500NNBaliarda        00002812220160412002040233946107795338015842006030SNN00
6157716BALIGLUC AP 500                             comp.rec.lib.prol. x 60 00012685NNBaliarda        00001872120160412002040234910907795338017419006020SNN00
6157713BALIGLUC AP 500                             comp.rec.lib.prol.x 30  00006670NNBaliarda        00000964320160412002040234910807795338017624003010SNN00
5358683BALIGLUC AP 850                             comp.rec.lib.prol.x 30  00007500NNBaliarda        00001152420160412002040233703007795338015484003010SNN00
5358686BALIGLUC AP 850                             comp.rec.lib.prol.x 60  00015000NNBaliarda        00002269320160412002040233703107795338015491006030SNN00
6281971BALIMUC                                     600 mg sob.x 10         00009200NNBaliarda        00001358720160412002020235094607795338017860001010SNN00
6281972BALIMUC                                     600 mg sob.x 20         00015000NNBaliarda        00002210420160412002020235094707795338017853002030SNN00
4838002BALIVENT NASAL                              spray nasal x 120 ds.   00010500NNBaliarda        00001675520160412002060234308907795338016351012030SNN00
4838001BALIVENT NASAL                              spray nasal x 60 ds.    00005700NNBaliarda        00000857320160412002060234308807795338016344006010SNN00
4765823BIDECAR                                     12.5 mg comp.ran.x 28   00007550NNBaliarda        00001211120160412002080233163007795338014166002810SNN00
4765826BIDECAR                                     12.5 mg comp.ran.x 56   00012340NNBaliarda        00001616820160412002080234455607795338016603005650SNN00
4765903BIDECAR                                     25 mg comp.ran.x 28     00009300NNBaliarda        00001499620160412002080233163107795338014173002810SNN00
4765906BIDECAR                                     25 mg comp.ran.x 56     00015535NNBaliarda        00002048220160412002080234455507795338016610005650SNN00
5291963BIDECAR                                     3.125 mg comp.ran.x 28  00003566NNBaliarda        00000558620160412002080233565007795338015248002810SNN00
5291966BIDECAR                                     3.125 mg comp.ran.x 56  00005067NNBaliarda        00000766620160412002080234455807795338016580005650SNN00
5740133BIDECAR                                     50 mg comp.ran.x 28     00013118NNBaliarda        00001818320160412002080234240807795338016290002810SNN00
4765743BIDECAR                                     6.25 mg comp.ran.x 28   00005770NNBaliarda        00000972420160412002080233162907795338014159002810SNN00
4765746BIDECAR                                     6.25 mg comp.ran.x 56   00009215NNBaliarda        00001264320160412002080234455707795338016597005650SNN00
5914262BIDECAR CR                                  10 mg c ps.lib.cont.x 2800008273NNBaliarda        00001244420160412002080234322307795338000169002810SNN00
5914422BIDECAR CR                                  20 mg c ps.lib.cont.x 2800013159NNBaliarda        00001849420160412002080234322407795338000190002810SNN00
5914392BIDECAR CR                                  40 mg c ps.lib.cont.x 2800016335NNBaliarda        00002285820160412002080234322507795338000503002810SNN00
5914552BIDECAR CR                                  80 mg c ps.lib.cont.x 2800019758NNBaliarda        00002795320160412002080234322607795338001463002810SNN00
3398713BLAVIN                                      10 mg comp.x 30         00013183NNBaliarda        00002588620160412002020231828507795338001159003010SNN00
3398716BLAVIN                                      10 mg comp.x 60         00034428NNBaliarda        00005164220160412002020235008007795338018133006030SNN00
3398633BLAVIN                                      2 mg comp.x 30          00009500NNBaliarda        00001709620160412002020231828307795338001135003010SNN00
3398636BLAVIN                                      2 mg comp.x 60          00021654NNBaliarda        00003248120160412002020235007907795338018119006030SNN00
3760633BLAVIN                                      5 mg comp.x 30          00012300NNBaliarda        00001990020160412002020231828407795338001142003010SNN00
3760636BLAVIN                                      5 mg comp.x 60          00025208NNBaliarda        00003781120160412002020235008107795338018126006030SNN00
4994453CILOVAS                                     100 mg comp.ran.x 30    00016615NNBaliarda        00002862120160412002080233447107795338004716003010SNN00
4994313CILOVAS                                     50 mg comp.ran.x 30     00009347NNBaliarda        00001481920160412002080233447007795338004709003010SNN00
4931803CINIGEST                                    1 mg comp.x 30          00012800NNBaliarda        00001516820160412002020233548007795338014425003010SNN00
5544266CLARIBIOTIC 125                             125mg/5ml susp.x 60 ml  00007677NNBaliarda        00001186020160412003080234456007795338016450000110SNN00
5544396CLARIBIOTIC 250                             250mg/5ml susp.x 60 ml  00015083NNBaliarda        00002525620160412003080234456107795338016467000110SNN00
4810442CLARIBIOTIC 500                             500 mg comp.rec.x 16    00018974NNBaliarda        00003021320160412003080233456607795338014920001610SNN00
4810521CLARIBIOTIC U.D.                            500 mg comp.lib.prol.x 400005164NNBaliarda        00000812220160412003080233455107795338014937000410SNN00
4810522CLARIBIOTIC U.D.                            500 mg comp.lib.prol.x 800010552NNBaliarda        00001615020160412003080233455207795338014944000830SNN00
5032891CLODREL                                     75 mg comp.rec.x 15     00016901NNBaliarda        00002659720160412002020234613007795338017099001510SNN00
5032893CLODREL                                     75 mg comp.rec.x 30     00037000NNBaliarda        00005311820160412002020234613107795338017105003030SNN00
4423012CLONAGIN                                    gts.x 20 ml             00004787NNBaliarda        00000608420160412403020233053707795338014111000110SNN00
4423191CLONAGIN 0.5                                0.5 mg comp.x 30        00004300NNBaliarda        00000876120160412403020232228307795338001425003010SNN00
4423195CLONAGIN 0.5                                0.5 mg comp.x 50        00006944NNBaliarda        00001096920160412403020233300907795338014371005020SNN00
4423192CLONAGIN 0.5                                0.5 mg comp.x 60        00007500NNBaliarda        00001486920160412403020232228407795338001449006050SNN00
4656841CLONAGIN 1                                  1 mg comp.x 30          00005200NNBaliarda        00000881520160412403020232591707795338013572003010SNN00
4656842CLONAGIN 1                                  1 mg comp.x 60          00010000NNBaliarda        00001498620160412403020232591907795338013589006030SNN00
4423271CLONAGIN 2                                  2 mg comp.x 30          00004800NNBaliarda        00001019320160412403060232228507795338001432003010SNN00
4423275CLONAGIN 2                                  2 mg comp.x 50          00008300NNBaliarda        00001401120160412403060233300807795338014388005020SNN00
4423272CLONAGIN 2                                  2 mg comp.x 60          00008000NNBaliarda        00001505220160412403060232228607795338001456006050SNN00
5100283CLONAGIN SL                                 0.25 mg comp.subl.x 30  00003727NNBaliarda        00000421420160412403020233223407795338014241003030SNN00
4972253COFLIC                                      1 mg comp.ran.x 30      00003800NNBaliarda        00000450120160412002020233455507795338014777003010SNN00
4972303COFLIC                                      5 mg comp.ran.x 30      00004500NNBaliarda        00000598620160412002020233455607795338014784003010SNN00
5513841CRONODICASONE                               f.a.x 1 x 2 ml + jga.   00007000NNBaliarda        00001297220160412002020234308607795338015972000110SNN00
5513971CRONODICASONE DEPOT                         f.a.x 1 x 2 ml + jga.   00010800NNBaliarda        00001574720160412002020234455207795338001579000110SNN00
6352841DEVISAL                                     f.a.bebible x 2 ml      00015000NNBaliarda        00002098920160412002020235163007795338012247000110SNN00
5626683DICASONE                                    gts.x 30 ml             00006600NNBaliarda        00000974020160412002020234455907795338001586000110SNN00
5326393DICASONE 0.6                                comp.ran.x 30           00007307NNBaliarda        00000962620160412002020234308407795338013688003010SNN00
4932055DIPROVAL                                    250 mg comp.gastrorr.x5000026500NNBaliarda        00003718120160412002000235052007795338001005005010SNN00
4932135DIPROVAL                                    500 mg comp.gastrorr.x5000026500NNBaliarda        00007047820160412002000235052107795338018447005010SNN00
5011293DORMILAN                                    10 mg comp.ran.x 30     00007800NNBaliarda        00001113220160412403020233611107795338015590003010SNN00
6239973DROSIX                                      100mg comp.lib.prol.x 3000037551NNBaliarda        00005881920160412A03020234972607795338018232003010SNN00
6239843DROSIX                                      50 mg comp.lib.prol.x 3000020576NNBaliarda        00003194120160412A03020234972507795338019970003010SNN00
4935522EUMOTIL                                     100 mg comp.x 20        00004377NNBaliarda        00000768520160412002020233353207795338014456002010SNN00
4935524EUMOTIL                                     100 mg comp.x 40        00007742NNBaliarda        00001319020160412002020233353307795338014463004030SNN00
4935602EUMOTIL                                     200 mg comp.x 20        00006567NNBaliarda        00001067620160412002020233353407795338014470002010SNN00
4935603EUMOTIL                                     200 mg comp.x 30        00008800NNBaliarda        00001425420160412002020234601007795338016962003020SNN00
4935604EUMOTIL                                     200 mg comp.x 40        00012500NNBaliarda        00002061220160412002020233353507795338014487004050SNN00
4913323EUMOTIL 300                                 300 mg comp.lib.prol.x3000011300NNBaliarda        00001666320160412002020233436507795338014494003010SNN00
4790231EXERTIAL 500                                comp.ran.x 10           00010500NNBaliarda        00001910220160412003080232683607795338013633001010SNN00
4790232EXERTIAL 500                                comp.ran.x 14           00016231NNBaliarda        00002646920160412003080232683707795338013640001430SNN00
5103021FLUCOGINKAN                                 150 mg comp.ran.x 1     00004800NNBaliarda        00000867520160412002020234455407795338016573000110SNN00
5103022FLUCOGINKAN                                 150 mg comp.ran.x 2     00007600NNBaliarda        00001273820160412002020234203307795338015958000220SNN00
5103024FLUCOGINKAN                                 150 mg comp.ran.x 4     00013727NNBaliarda        00002076520160412002020234203407795338015965000450SNN00
4490923GINKAN 500                                  comp.rec.x 20           00005740NNBaliarda        00001340620160412002020232357407795338013404002030SNN00
4490921GINKAN 500                                  comp.rec.x 8            00002997NNBaliarda        00000520120160412002020232357307795338013398000810SNN00
4891133GLIMEPLIC                                   2 mg comp.ran.x 30      00009537NNBaliarda        00001109220160412002040234232807795338016306003010SNN00
4891213GLIMEPLIC                                   4 mg comp.ran.x 30      00018000NNBaliarda        00002022420160412002040234233007795338016283003010SNN00
4843453ILDUC                                       10 mg comp.ran.x 30     00013000NNBaliarda        00002595320160412002080232804907795338013718003010SNN00
4843373ILDUC                                       5 mg comp.ran.x 30      00008300NNBaliarda        00001450620160412002080232804807795338013701003010SNN00
4888002INSERTEC 100                                100 mg comp.ran.x 20    00017010NNBaliarda        00002713920160412403020232834907795338013763002010SNN00
4888003INSERTEC 100                                100 mg comp.ran.x 30    00024500NNBaliarda        00004553220160412403020232834807795338014302003020SNN00
4888006INSERTEC 100                                100 mg comp.ran.x 60    00047370NNBaliarda        00007652120160412403020235008307795338018775006050SNN00
5024483INSERTEC 25                                 25 mg comp.ran.x 30     00005852NNBaliarda        00000856920160412403020233457207795338014739003010SNN00
4887932INSERTEC 50                                 50 mg comp.ran.x 20     00009908NNBaliarda        00001653120160412403020232834607795338013749002010SNN00
4887933INSERTEC 50                                 50 mg comp.ran.x 30     00017300NNBaliarda        00002760920160412403020232834707795338013756003020SNN00
4887936INSERTEC 50                                 50 mg comp.ran.x 60     00029000NNBaliarda        00004561020160412403020235008207795338018782006050SNN00
3382113MAXEN                                       10 mg comp.rec.ran.x 30 00005500NNBaliarda        00000814820160412002060233547707795338015033003010SNN00
3382116MAXEN                                       10 mg comp.rec.ran.x 60 00013300NNBaliarda        00001546020160412002060233547407795338015125006030SNN00
3382293MAXEN                                       20 mg comp.rec.ran.x 30 00006103NNBaliarda        00000953920160412002060233547807795338015064003010SNN00
3382296MAXEN                                       20 mg comp.rec.ran.x 60 00015800NNBaliarda        00001905620160412002060233547507795338015118006030SNN00
3382033MAXEN                                       5 mg comp.rec.ran.x 30  00003300NNBaliarda        00000553120160412002060233547607795338015088003010SNN00
3382036MAXEN                                       5 mg comp.rec.ran.x 60  00007500NNBaliarda        00001112720160412002060233547307795338015095006030SNN00
4966213MEPLAR 10                                   10 mg comp.rec.x 30     00011592NNBaliarda        00001688120160412403020233053607795338014074003010SNN00
4773323MEPLAR 20                                   20 mg comp.rec.x 30     00020300NNBaliarda        00003909520160412403020232937607795338013992003030SNN00
5551713MEPLAR 30                                   30 mg comp.rec.ran.x 30 00024741NNBaliarda        00003996620160412403020234348107795338016405003010SNN00
5275213MEPLAR LC 12.5                              12.5mg comp.lib.cont.x3000019348NNBaliarda        00002953020160412403020235081107795338015477003010SNN00
5275353MEPLAR LC 25                                25 mg comp.lib.cont.x 3000019000NNBaliarda        00003234320160412403020233458107795338014760003010SNN00
4233511MIOLOX                                      15 mg comp.ran.x 10     00004198NNBaliarda        00000641420160412002020233834607795338015606001010SNN00
4233513MIOLOX                                      15 mg comp.ran.x 30     00014762NNBaliarda        00001830820160412002020233834807795338015620003030SNN00
6125842NIDIB                                       5 mg comp.birran.x 28   00016000NNBaliarda        00002186220160412002020234849407795338012285002810SNN00
5646001OPTISER 10                                  10 mg comp.rec.ran.x 15 00009000NNBaliarda        00001668120160412A03020234774707795338017174001510SNN00
5646003OPTISER 10                                  10 mg comp.rec.ran.x 30 00023944NNBaliarda        00003594320160412A03020234774807795338017181003030SNN00
5646131OPTISER 20                                  20 mg comp.rec.ran.x 15 00017000NNBaliarda        00003123120160412A03020234774907795338017198001510SNN00
5646133OPTISER 20                                  20 mg comp.rec.ran.x 30 00043500NNBaliarda        00006589820160412A03020234775007795338017204003030SNN00
5998003PANTUS 20                                   20 mg sob.x 30          00012984NNBaliarda        00002117320160412002020234583607795338016856003010SNN00
4605352PANTUS 20                                   comp.gastrorres.x 15    00005000NNBaliarda        00000802020160412002020232417307795338013435001510SNN00
4605354PANTUS 20                                   comp.gastrorres.x 30    00008800NNBaliarda        00001474520160412002020232417407795338013442003030SNN00
5880003PANTUS 40                                   40 mg sob.x 30          00015843NNBaliarda        00002583620160412002020234566307795338016870003010SNN00
4422942PANTUS 40                                   comp.gastrorres.x 15    00008300NNBaliarda        00001258320160412002020232357507795338013411001510SNN00
4422944PANTUS 40                                   comp.gastrorres.x 30    00014500NNBaliarda        00002330720160412002020232357607795338013428003030SNN00
6277262PANTUSEC                                    20mg comp.rec.gastr.x 1500005000NNBaliarda        00001146920160412002020235023807795338010090001510SNN00
6277263PANTUSEC                                    20mg comp.rec.gastr.x 3000008300NNBaliarda        00002065420160412002020235023907795338010076003030SNN00
6096261PANTUSEC                                    40mg comp.rec.gastr.x 1500008300NNBaliarda        00001728020160412002020234971007795338010007001510SNN00
6096263PANTUSEC                                    40mg comp.rec.gastr.x 3000014500NNBaliarda        00003095220160412002020234971107795338019994003030SNN00
5653973PROSTOKLAR                                  0.4 mg comp.lib.prol.x3000028000NNBaliarda        00003223820160412002020234211307795338016245003010SNN00
5653976PROSTOKLAR                                  0.4 mg comp.lib.prol.x6000043511NNBaliarda        00005192420160412002020234894907795338013350006030SNN00
5156903REDIUN-E 100                                100 mg comp.birran.x 30 00009651NNBaliarda        00000882120160412002020233712607795338015460003010SNN00
5156713REDIUN-E 25                                 25 mg comp.ran.x 30     00008800NNBaliarda        00000847120160412002020233712407795338015453003010SNN00
3145923REGUCAL                                     gran.sob.x 30           00007657NNBaliarda        00000733720151218002080230518707795338000688003010SNN00
3789363REGUCAL 1 GR                                gran.sob.x 30           00006064NNBaliarda        00000932920151218002080231454307795338001081003010SNN00
5760683REOVEX 10                                   10 mg comp.rec.ran.x 30 00019188NNBaliarda        00002761420160318002020234388107795338016382003010SNN00
5760713REOVEX 20                                   20 mg comp.rec.ran.x 30 00036300NNBaliarda        00005107120160318002020234388207795338016399003010SNN00
5760553REOVEX 5                                    5 mg comp.rec.ran.x 30  00014092NNBaliarda        00002049420160318002020234388007795338016375003010SNN00
5435551SARVAL                                      160 mg comp.rec.x 15    00011440NNBaliarda        00001741020160412002080233803407795338015675001510SNN00
5435552SARVAL                                      160 mg comp.rec.x 30    00026000NNBaliarda        00003611020160412002080233803507795338015682003030SNN00
