9923343ZEMURON                                     50 mg/5 ml a.x 10       00000000NNMSD Argentina SR00012043720160510012008032334307795318000042001010NNN00
5127686ZETIA                                       10 mg comp.x 28         00028086NNMSD Argentina SR00004545620160510012028033342807793081094749002810SNN00
9939239ZIENAM                                      500 mg IV f.a.x 25      00000000NNMSD Argentina SR00074898220160510013028033923907797991150052002590NNN00
3179423ZOCOR                                       10 mg comp.x 30         00015000NNMSD Argentina SR00003167220160510002068031039807797991145782003010SNN00
3179503ZOCOR                                       20 mg comp.x 30         00016800NNMSD Argentina SR00003663020160510002068031818207797991144433003010SNN00
3179684ZOCOR                                       40 mg comp.x 30         00019183NNMSD Argentina SR00005278620160510002068032253107797991146529003010SNN00
4624744ZOCOR                                       80 mg comp.x 30         00027490NNMSD Argentina SR00006921720160510012068032616007797991146604003010SNN00
6209391ZOELY                                       comp.rec.x 28           00000000NNMSD Argentina SR00003015720160510002008034867107795318000080002810SNN00
5870001ZOLINZA                                     100 mg comp.x 120       00000000NNMSD Argentina SR02697898420160405013008035224907797991000180012010NNN00
6258131ZOSTAVAX                                    f.a.x 1 ds.+jga.+solv.  00000000NNMSD Argentina SR00029484520160510012008035032807797991000609000111NNN00
